id,prob
29621,0.009500451255779696
39172,0.9908870366675885
15991,0.9871173942256753
41508,0.015237286645236048
35923,0.010122463946871219
26689,0.005634868665840509
17981,0.9995629764178858
15895,0.005596127005941254
25900,0.01743402083546719
19589,0.9928532034976001
38550,0.8800993710030452
17833,0.0236037219072337
1097,0.9943815141410749
18427,0.9998660255117281
17257,0.01464913202344642
17830,0.9999508266445701
11664,0.9865436343655949
17309,0.9967253908049049
45909,0.05650466150833289
591,0.9999924423476604
37715,0.20610576813990444
43677,0.02611409458490188
9766,0.9983504331884165
35313,0.0011849224932164448
11119,0.017666519774803158
14301,0.8916163608923806
10880,4.440686409035166e-06
27672,0.0011043466750916275
40666,0.07039997737281878
17460,0.09627323958147949
8662,0.9997565015702218
31151,0.9465689594882075
24246,0.010161291337578593
25933,0.8630304948135838
39743,0.5786432070897081
45888,0.004525599063261554
35773,0.9909346044625537
31750,0.1588948759946086
8478,0.999378298330271
41484,0.9991377595068608
5834,0.6962194038397539
18198,0.4371464036998144
48808,0.015728419437565644
45616,0.16193093839223327
1994,0.9937943502338182
5427,0.0871117700829005
1778,0.9999881225264414
43859,0.9999864478516978
2637,0.0117094162560899
26296,9.798654123205353e-05
28747,0.8880225139376343
9839,0.2313185995876368
39427,0.02202371492312072
13807,0.1963242379176574
13224,0.9995021742548544
24411,0.9902704630701027
36772,0.9939912085148136
26509,0.001712411616064613
49883,0.07238498591294662
34379,0.007474854076392479
1310,0.7751027313207879
46083,0.4606050151914677
13078,0.31613233890614945
27948,0.21716855843396665
34713,0.5818627836395336
47866,0.14952973405644665
39912,0.8500872545181185
34276,0.000267636977662411
12109,0.001722581583794347
45905,0.16708611455971734
24394,0.6016054624314016
46352,0.817698627394826
41499,0.35127304047627605
4454,0.651269569657835
49285,0.6247246038470866
22228,0.09080902049358319
40189,0.027827426326052063
23760,0.8649787684286453
8674,3.763864363459657e-05
26843,0.8420434993908693
15926,0.9988311201977688
30004,0.012683096415335604
49603,0.6892748205632865
30977,0.09423969036629065
26854,9.79556615411381e-05
10616,0.020328522546197325
9837,0.9212058630354218
14996,0.20467626508768622
2643,0.4572433098066979
38423,0.024238064804278592
44247,0.9908673625569743
36586,0.9976129828047777
11601,0.9999258505121166
7252,0.24866160583696395
44554,0.19377632806175793
29665,0.08542570819741924
48201,0.09415444400989637
9284,0.0024548882034401975
22587,0.014484135810036158
43348,0.9934196853053161
23162,0.24241552174715386
47669,0.00207218504151363
7657,0.9999984232252203
41833,0.9988313198173655
25454,0.023641755087555727
34375,0.0448516855593738
27729,0.012363152811459943
19999,0.9993898060053573
3552,0.9977998758821888
8876,0.19205899569242735
18766,0.007462857799020006
9039,0.013026492466027828
41407,0.010196851188486344
17804,0.999551755047083
48725,0.08467639946485661
40896,0.9984203376676362
6328,0.661504403970983
45427,0.4783517924189288
11629,0.9729945358986246
6350,0.9734739354278038
24687,0.9999324853607852
3490,0.9123893237988986
7882,0.0008019773456268142
4265,0.007904322381404927
33709,0.00019000465425667024
36645,0.9970759765145594
15207,0.15720469715281493
2372,0.00026242985839786126
44686,0.05365254907726624
25570,0.01586584153734205
39777,0.03710810631667183
10896,0.9999765173023202
17345,0.05062020874801976
1766,0.0008581285014112039
770,0.9998470537013016
4311,0.0015741687939970772
41975,0.8472202445304182
33564,0.05554103217844675
5424,0.9992194849298616
22149,0.2055975045252768
5328,0.13405800324437944
4127,0.20509734369894395
6736,0.9992463583165043
5241,0.4522662699523178
2293,0.0003914874782592337
36768,0.9867009086432048
35849,0.9997173663856794
4280,0.0008956803999267127
31465,0.7348831256273913
20374,0.0002383076961606223
19782,0.0005487832344994725
19789,0.08029924015569978
18828,0.03000018389361858
19287,0.0678715546478027
24361,0.019483938537417922
13794,0.9995855469555467
32443,0.004994788526097693
1332,0.9983393905485021
19537,0.14761068646940656
33278,0.015633229810396054
7317,0.9954303986020979
42861,0.9938283004722506
8241,0.8768932867889623
33473,0.11103266642590914
23343,0.8181640475332819
15125,0.9955969752500677
48886,0.9991992004526588
24939,0.9687856157136534
38421,0.24846613892065905
40146,0.9588281560053025
8142,0.0018238136997210663
39263,0.9938391356627179
43557,0.0004172742826962228
8543,0.005009388676237347
5687,0.9627256092122528
40678,0.0005038869674559576
13365,0.0291326973323347
21975,0.0010356238173595544
1769,0.8845228346396075
40810,0.5101172400666237
27603,0.8917350503302535
42306,0.31390365281807586
37929,0.07314595581844274
1883,0.8687817617947473
7470,0.004935716013499625
33215,0.043518675398022344
16030,0.9841898089865521
30987,0.04000928056953712
21189,0.000220166176122083
4722,0.0007290092783661661
6245,0.9830935154894348
25536,0.9986608331124902
9919,0.15504826972823416
26468,0.9180144558414913
31112,0.8176341567858783
42912,0.9989340090438291
22181,0.9954450126718103
28784,0.997513360361712
43423,0.9997158213597742
45577,0.8163976397121859
23204,0.7258777123548706
8005,0.8171344362016556
21795,0.00027270358912279136
24536,0.004248585852418496
5036,0.9938434829067809
37015,6.35157528249275e-05
35562,0.008674747025316343
10502,0.9895406965708882
25505,0.0007055552252058783
44557,0.027592193269449283
17132,0.003019091122629658
49532,0.2461249144322616
48897,0.19912673577417173
16316,0.001460953694552125
5182,0.5565866849762597
2622,0.8638829403621614
13976,0.9204477058428133
7166,0.00044043087039979945
30716,0.003922823147452292
31338,0.9999182243317037
18432,0.018397679111664234
49948,0.04049237674246309
30699,0.9996968338857661
2704,0.006223156033874244
1993,0.004084301528531453
26150,0.011316641911883973
17885,0.09925340697251395
41202,0.06632432319722092
14977,0.9981682259731435
28546,0.9982870691321336
302,0.9089735223894292
44163,0.9865479145542517
45238,0.9990151095532764
31891,0.025118889287901736
17421,0.9985317458643336
19662,0.0014152410252576964
28556,0.9258347323091014
35122,0.14353312934758733
34280,0.5772320658812815
39479,0.9939256261203012
9621,0.9992547614029531
12810,0.006886840017652163
695,0.9998391265193597
32283,0.05071391870519659
15818,0.0018155021136273541
48444,0.48780883476096515
31241,0.9569848263691642
10015,0.9999978903995933
34822,0.007882561862792792
20522,0.0010734820163398329
37638,0.026726812311883674
18049,0.9709374410495253
13380,0.04046783703580248
35265,0.9987261052481158
35858,0.999959152138518
28069,0.16971341247631988
49926,0.11393859374062221
43963,0.00644584795447245
12242,0.04564531008476791
6716,0.9907685262486897
19308,3.4769543833745864e-05
30847,0.9972111288749305
1192,0.9872662165155899
2441,0.9931250413898631
44489,0.027902893099413628
4699,0.0027195212592391327
49666,0.7252215635181635
36102,0.9940257443135814
3543,0.040487573302200985
11694,0.9444865101723268
39468,0.9053338930272063
45912,0.9702589732726945
17912,0.1717111015590781
46982,0.0021151008267452642
17622,0.9967908617634431
20293,0.9995308732287945
41256,0.0497599660362702
49306,0.996781900171845
33644,0.11011016218850533
6533,0.04389242572725971
44638,0.03962766580337573
7812,0.005888134926081312
5705,0.17236992857310385
99,0.6232390559478862
26827,0.9745253284949503
14692,0.008912616404579077
18555,0.9998011676413024
7856,0.989262887261826
45378,0.011521839306872894
22375,0.0017374981553529567
47776,0.9928518466418871
24586,0.9292226713680276
27093,0.9712585681364495
9132,0.9384199325242707
38662,0.947719141502265
44616,0.0009107823122994629
25030,0.9791622898642108
43269,9.288661945605625e-05
44513,0.9827666495106434
40115,0.9934913072458084
6062,0.7855677455686352
26935,0.9952813290331652
29742,0.022282444708315863
5435,0.9963701047260078
23244,0.9973555862970502
14821,0.010480053344775975
21369,0.5072302581260225
26199,0.990842197262359
49405,0.0001383015502880447
30420,0.014682527920769739
23802,0.45628110032661506
27096,0.006062115892234821
48024,0.9896210970251603
4344,0.9911608456446687
34406,0.9932734246699402
1743,0.23909847705100506
25792,0.5527917305414571
12742,0.7742656006154358
12594,0.9641358231503416
39918,0.9991573695384365
2031,0.0009477407591841347
9603,0.9999859229486356
27000,0.0042417384027331195
2891,0.005219165242733914
40797,0.49534173667047754
40754,0.0363274701210754
33041,0.09437408932127411
25694,0.097593196238983
23451,0.00027056079953413636
35173,0.12062842787801131
16327,0.041583420727010045
9830,0.003097226938806208
16399,0.019252693243655306
485,0.021094617397527604
17289,0.32736788557343444
19619,0.999982007938258
32733,0.008518721778672744
1279,0.993779897747386
37084,0.9546450728835657
26451,0.00016817861347917518
30791,0.032915424546790084
40437,0.13987146122517802
20450,0.014874641569202707
28515,0.21285881240186888
9699,0.9703322415376899
38916,0.884616041690458
170,0.1272381379597708
10365,0.021229385399688883
31060,0.9895819747986963
41744,0.9734921909531224
5948,0.9361353559405254
2630,0.8216434383320209
46131,0.005475388256286018
49746,0.999304498546233
31792,0.5581088881747072
4062,0.22726140809199336
11984,0.7776562515656149
17542,0.998943008025919
22703,0.010826431043369777
11654,0.20235786621095575
48087,0.20738856301574904
22874,0.9451386881526485
9597,0.05187717864828345
2881,0.9472367859254579
27232,0.9951048627884926
6123,0.0025878561940040345
29775,0.9920827100933006
27545,0.9981231971863892
4643,0.9925582209151855
19629,0.9477255672359094
41874,0.04546639044342271
48008,0.9021443705956629
5557,0.0015323258954440533
23619,0.014730740707694756
34369,0.02466202596618816
37545,0.9006383662386108
36808,0.772745191598725
27937,0.8924312814607144
48561,0.0054670539012847685
15227,0.994304662493657
11296,0.016750227753483782
3273,0.0008230987641798526
31204,0.00726128309767593
27805,0.9082698280558184
16037,0.001189140299553415
10462,0.17411608300416592
14953,0.37321880914302885
21811,0.9997281011761538
49957,0.7338280808640483
24074,0.005763270232827411
4887,0.049162142434531986
28931,0.9910839546279737
42649,0.997850185519196
30039,0.9832938787330997
45096,0.60367806803356
31876,0.03376777712168699
17577,0.10145668255441542
8364,0.0012933140033727364
3213,0.9995833899146415
17241,0.43348623750651005
14682,0.9384007566480427
32527,0.038802137650142954
6014,0.6261597158271317
13410,0.9549594082747145
28475,0.9242359822254381
41249,0.8953084592323061
35438,8.037952032557971e-05
46589,0.016724437901015854
10998,0.7471508427770452
5126,0.9956122782400815
9482,0.9788293473907174
7123,0.7241554556885905
40711,0.011598339273625524
14222,0.9829533761723658
23333,0.9994550643495798
17016,0.999859391483931
25226,0.9993501693421896
42909,0.4642709611019453
44797,0.8499447151774724
10545,0.017921416490802033
34926,0.9998909348178688
7452,0.0007235213234527693
29563,0.926288506783575
49805,0.02328547414651483
34922,0.025700075783847143
22814,0.0032869269856662386
9640,0.5779022843263328
9125,0.9855472437687125
38127,0.20238066049575787
38341,0.011185080989852603
8564,0.0013624571483125125
25894,0.9264437233613783
8608,0.17703248742195188
6756,0.990333857443874
16252,0.22045433191974895
45726,0.08782934639513351
18666,0.9978948098654045
31620,0.9999411728792147
16549,0.9253539363951847
803,0.9989374299169974
40743,0.0029684550208199934
8736,0.923430293930883
9197,0.0008366399522096168
4188,0.04130911423829098
12285,0.9299375934240819
7009,0.11883563150810039
36917,0.0007640476164539889
12248,0.0038404563889139487
5495,0.9958281876374336
7229,0.012161600982477982
11483,0.08355320170519343
34136,0.9999004973245086
21754,0.01597758289949791
23978,0.001171621486624752
4190,0.9989798693014373
26607,0.00505319035184959
10101,0.9964586607897469
23891,0.13156841940103192
1980,0.9511005252202078
34407,0.8392302766008073
19536,0.00045343432892686053
41418,0.11056219974468573
11320,0.9999615384126155
17732,0.07272406484353722
313,0.9217126958138269
38416,0.9747407496952426
20778,0.002202948938058946
48435,0.9880082205415415
8205,0.9999328836085419
38653,0.9951558538949756
1842,0.030372726537119976
264,0.00060314515494031
17938,0.9744213209869448
35107,0.4095947196139128
11255,0.11889098354326522
28285,0.9994830387748416
29695,0.15194991243128098
29137,0.9112173245206416
8654,0.0613066087829548
26865,0.0124310777511768
35824,0.0028874592414913636
17582,0.9997853262446905
28603,0.9995836837729418
42184,0.9786153067229277
17009,0.9662243194855227
28991,0.992817695676685
20445,0.6844010240491036
15102,0.1356951519506321
38690,0.9964118490930784
34909,0.9989722260977663
395,0.0163421651918062
40098,0.5030058709824323
42645,0.9038110423845297
24507,0.9993359889289135
12680,0.9922624946849519
12135,0.9667600872380201
43093,0.9754254834783557
33890,0.9545208587092227
21838,0.0012626554261555567
13217,0.9940884243030169
21848,0.9796903317551123
20064,0.08926802076383467
206,0.035236773842249436
11760,0.31879089448657927
34350,0.6538585728062525
31510,0.051986700121320895
39817,0.0010006917917073643
45848,0.9996859967610318
48920,0.995504299540433
17226,0.985782549549015
6675,0.4922224952764448
15112,0.8385124857576782
13540,0.04845161145381771
30711,0.0223738072324704
31088,0.9999103752135675
17672,0.9993134589066714
3028,0.013315629198098256
11594,0.0660487183633921
6400,0.24404607261231315
19013,0.009716887956608966
14456,0.0040859967618643855
35547,0.06692167001705784
42953,0.9436190641306152
37374,0.9543066703899665
20177,0.5106227484722874
16657,0.05653587428412743
12616,0.01206394443882397
1995,0.011308741554808543
46128,0.9911793760940782
13306,0.9230407511281928
21359,0.9999545815265619
2879,0.9903747763750221
16172,0.016477052345515664
35920,0.8380793959912605
32261,0.9986060613700334
31482,0.23006233027210699
23699,0.9934394773768235
2479,0.005005410207464811
25162,0.010030964569041068
18127,0.991220258454027
39055,0.9965317067935384
35194,0.9952343225721038
4903,0.0554657965443458
132,0.006232895700486907
25019,0.002674723311528737
46165,0.8517604971427731
43996,0.0017816012283516924
15232,0.008384019456721181
47151,0.10462387545491425
17355,0.18032806931852563
44629,0.0016178592960207627
23530,0.9940184986826424
36519,0.8340601539634444
4910,0.007965112644181871
36854,0.9745388268551536
917,0.8155897793889538
23706,0.9989990858923739
43730,0.9911245501064244
41951,0.0008177223489818086
7611,0.11805089503768951
40788,0.9999958352532754
44027,0.5601541532026817
46505,0.11791648978927471
17201,0.10546476611121658
4539,0.9963859754152827
18475,0.7666616610464398
20825,0.9642340963744108
24046,0.9443365517285598
5602,0.9984041816282226
31058,0.004960726315222597
20630,0.9879075535962958
38166,0.989600718284858
46564,0.003273898886725801
9440,0.0045922513221152705
43062,0.007565349038135438
19432,0.9999848406239239
13797,0.999229412470004
19392,0.0001338843568100545
6609,0.004810659531443329
2363,0.120703596763721
26431,0.5656378098874103
15743,0.8554470127456131
33678,0.31816669694175514
14326,0.9928691694482138
21973,0.012205886859638082
49326,0.0025545664903642296
543,0.9788526207992899
29200,0.0003817471088652935
6597,0.9970295270619048
20785,0.18273063713363646
20990,0.9880677046693156
11630,0.9996465321051181
48825,0.8529389735607025
30277,0.960897018928602
7265,0.9999698293053249
42608,0.8789382430666338
23134,0.9954504891290402
26798,0.011878669994142443
25633,0.9868137151182023
46768,0.03317001561820476
6278,0.7798237652597152
13681,1.8996513596936104e-05
12148,0.22409114939874974
25236,0.9273616964344612
2530,0.7319469307381183
37622,0.09832836339842654
25099,0.005384895362797071
37849,0.9997016658570034
46301,0.051118319625968245
20731,0.646669216539366
318,0.003042982457859167
10456,0.9999371629967103
7816,0.8597538800872606
37396,0.0019898637313939815
2335,0.003862725701977876
21595,0.8314339376551039
27977,0.9988299319767908
32697,0.9999999736007332
14670,0.004829903136168268
42463,0.9998045680158256
6124,0.001584007061270043
9294,0.9424666816624101
12433,0.21975762880171956
12200,0.9805433954126729
11101,0.6281712822018295
13515,0.008246658449157618
39246,0.9858845878760883
27436,0.03335755265543905
12093,0.029785507977139525
38503,0.9999262689412729
30502,0.013888252101346477
47586,0.0962784902855538
2929,0.005742007160990714
22551,0.011069259604724824
2945,0.9980901527850152
21408,0.002474001810966353
49941,0.0021691369524798887
24325,0.9840084747862066
18076,0.9999312112008563
2447,0.004920090862173487
25956,0.04709897270348529
2866,0.09900493869648641
48069,0.9752008277756885
40708,0.22903014376366027
3333,0.99725380200318
24376,0.9945253003443383
49512,0.128502313527587
9351,0.8323197561811042
11362,0.9851767116244781
12068,0.9309255061922522
10645,0.15409627711492313
26428,0.004320502258395975
20662,0.01874703463537608
47381,0.019610518620827855
33705,0.12523002255996474
41618,0.01465473261245298
26750,0.010365487261126849
30777,0.04130436004959648
46164,0.9964004859362463
30000,0.9792886210087335
33667,0.0707227040816929
32542,0.06955873426221137
28318,0.9995315970810665
12855,0.02378445968471643
17367,0.9900790595195894
46735,0.005058148343000113
35334,0.910015097120823
15873,0.0014849333861572944
5751,0.9945445906175099
4476,0.4932020183060555
6518,0.3485354355393103
47582,0.9979808162778298
49484,0.19896396376553072
21837,0.994537130210373
46248,0.7521886057317947
1388,0.19583774023549172
22025,0.999999741870027
12935,0.8800636043346034
37549,0.015032443608191781
293,0.9784340013018952
5133,0.031517397449903006
5739,5.604974688111497e-05
2518,0.9987930237614857
17890,0.036511648034826094
11938,0.0002598285436387071
4034,0.9651589709864294
1360,0.9919514968307642
4756,0.8465875728010682
1484,0.7906716815055359
30351,0.992583793166114
7383,0.6862073574112802
18876,0.9820952273960617
16623,0.9996200555429786
23494,0.9999229758523863
34810,0.47647716598025003
9049,0.24862190780586557
12917,0.49096652671736407
2815,0.13123750285913938
14472,0.0828274772574803
34480,0.8458430179954568
43167,0.9787873454646313
20579,0.04046457607186471
28074,0.9996047418502197
13243,0.744030370652243
3481,0.0027461443261304064
40110,0.3403837006469942
17325,0.05450265961183931
38295,0.135209388816094
12126,0.7470437885102047
45505,0.01029000741810826
13881,0.0019927779248500865
30922,0.9999981109646789
8167,0.9671653395218301
7901,0.9696760759784858
583,0.9402842415514859
22695,0.008564994990033936
43692,0.9999510647997127
28240,0.9992995702042841
41701,0.12960013683060023
27322,0.0001158982649378526
41600,0.0017049762983307737
31754,0.005699122025663361
9134,0.9998746511244688
31011,0.7485884638454521
24174,0.10763874551855668
38912,0.9963455855804538
25200,0.9807828920190231
11026,0.999991589328185
36672,0.0021408551419923594
35059,0.0037516436086794114
30038,0.9940958618362082
17867,0.9668350538501742
29093,0.9943138076751157
17020,0.9529568004752705
16059,0.009001566277009987
21243,0.9998517877756248
17576,0.23250271906086495
9589,0.0011038404612416786
33210,0.5615116917567688
11506,0.8495761909619366
18197,0.8716247888069111
36159,0.5801963103319909
17426,0.0008705735963300265
15937,0.36673395297417943
11711,0.9392499042519372
2977,0.043708057167452075
32506,0.9829077422569621
14476,0.9392089584360072
43366,0.9479669809243467
1127,0.9836168086138173
35863,0.053797288084089345
30790,0.08554069557310906
38901,0.02162445696096793
41702,0.0014963731586018492
25518,0.9964730970997191
32398,0.996779804926822
28945,0.9152471825450401
12434,0.9979944429120342
38354,0.011171821468899723
45828,0.17471398802435256
36122,0.05219201614047553
47486,0.021506171203082514
34840,0.9398071874681704
30952,0.9958972795984198
14022,0.9999882268426018
34091,0.9319864462821135
7201,0.28847589641332183
753,0.006542911696749476
35248,0.9667681550291815
40836,0.7836353710432855
41923,2.8379615947926595e-05
30088,0.5856337993776611
42320,0.0004123716337973704
49308,0.8594092995256448
25367,0.00035934670047599315
17985,0.9967390849141464
24913,0.06665778906191411
16788,0.8822366524399188
47205,0.23086012247991605
19076,0.9513864774075153
255,0.8928580915587938
49939,0.16506370044051732
46280,4.643115194880032e-06
15959,6.347000226236688e-05
28655,0.9709976592718919
17452,0.8987348989634983
38488,0.7978682947868291
46152,0.5096815396435843
46431,0.1655587462888668
38910,0.01008566223981533
11896,0.007453961165348577
11416,0.18630552615140372
26088,0.9722091925665656
28562,0.004231502171731294
33770,0.9718739849423841
23467,0.888262660523948
23118,0.999653614433605
35830,0.7710454339431116
27123,0.048140786065215435
5078,0.9999923205158929
23550,0.0011833564340777425
6837,0.004482744292330976
48446,0.00016210358474311182
26212,0.011008685124514028
3442,0.0004441307230026448
18965,0.769903760413445
25294,0.998835539550036
5583,0.7500219245295895
4414,0.9999981610319368
25958,0.1069104574648877
3530,0.9958137419616367
31546,0.5404898184688418
9216,0.0012376956931610117
42381,0.0007010515972672993
2726,0.0018496296259876699
41254,0.004934863843473636
43514,0.8212317366000972
9697,0.0005348181238705729
14200,0.9962037676418635
14846,0.06118666446573717
45608,0.7850513497320999
26502,0.8583813306570556
8977,0.982584872873936
16609,0.9980077115594573
10424,0.08016857672968147
46278,0.019024497439482202
49930,0.1139506960014458
29100,0.00035931722047244374
1655,0.996543546798614
20135,0.06011112151794029
36210,0.9942106661774287
45290,0.032098884608050327
32909,0.7549535035994343
18117,0.9974765712231001
49410,0.785214941242959
16119,0.015446721081339043
11217,0.00014327576551820265
28478,0.07512785986784665
21828,0.20591497966979766
30755,0.9998957368084284
19582,0.9952343464519776
19199,0.5685622488783639
22986,0.13301013112792115
33364,0.006994880000748327
12480,0.9972977025721756
807,0.00375824448511497
39903,0.9392191662264741
7444,0.0020641182222295162
49537,0.0008280378790032072
46524,0.9728064935362282
25117,0.8621437706692077
21201,0.06684514125238816
28170,0.00013268035658264843
8945,0.9727765047842909
17120,0.023037706252667767
26758,0.0018360622195419118
39404,0.9999974750524275
22768,0.29184912584485434
47042,0.9578437676802214
38830,0.00035131551459843813
12003,0.2845817945245679
23253,0.6933948169494347
5100,0.00943751646881763
34607,0.8913414550092972
14125,0.9606600547105915
46532,0.6545332878123808
34812,0.1174597314775857
46027,0.00697944214442725
31511,0.7772204649948679
40381,0.9991524416117131
38988,0.6950892714327246
24717,0.015258326160823454
33839,0.32195879386763737
27428,0.8112402764855349
21227,0.000609889068447389
21744,0.3645795784299207
15314,7.782771686282164e-05
44662,0.017501399817952623
13109,0.0005801307630342034
7392,0.057683047561911005
16875,0.9888068578462649
4405,7.238544467702557e-05
24863,0.1566038137312098
3217,0.003695750628795902
46842,0.38634484195161534
37380,0.005386883811297816
16473,0.9999535043149633
22418,0.020493568130369177
22897,0.8181803409961215
40950,0.9999155242799381
43208,0.9812573510867459
32162,0.014181014258258129
43462,0.7428218539185517
29209,5.280034191335048e-05
47806,0.9715237466796905
44004,0.9458250901520322
39946,0.9995425454184732
31746,0.00016408111882293408
43476,0.9949092564399279
30447,0.8471468259419414
44265,0.054627689178575856
10715,0.8209917052401843
43252,0.8655175664532859
45405,0.0057604115988854065
10035,0.9997237287456422
36110,0.9600590024504458
5377,0.9994547714755695
21415,0.9946597340428156
42153,0.35488925741211375
6709,0.00031534136946298474
6026,0.9992251780399066
28705,0.0023284151196204528
30132,0.0001523735921392655
5189,0.9992310214470493
10255,0.01003676048707236
34241,0.9867826150386347
42394,0.0005593288530799656
